,host_verifications,host_response_rate,host_acceptance_rate,host_is_superhost,latitude,longitude,accommodates,amenities,minimum_nights,beds,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,price,host_number_of_years,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,closeness_to_landmark,closeness_to_subway
2596,6,100,88,0,42.35624,-71.06138,2,20,2,1.0,0.7333333333333333,0.8666666666666667,0.8888888888888888,0.4465753424657534,4,2.75,2.25,3.0,3.5,4.25,4.5,3.0,0,97,1.5890410958904109,0,0,0,1,1,0,0,0,0.20349798179453377,0.11122047658844611
2597,6,100,88,0,42.35418,-71.06267,2,20,2,2.0,0.0,0.38333333333333336,0.5777777777777777,0.3643835616438356,9,4.78,4.78,4.44,4.78,4.44,5.0,4.67,0,100,1.5890410958904109,0,0,0,1,1,0,0,0,0.4066705850406628,0.22381336578044805
2598,6,100,100,1,42.34524,-71.15449,2,22,1,1.0,0.6666666666666666,0.75,0.7,0.40821917808219177,10,5.0,5.0,5.0,5.0,5.0,4.7,4.9,1,90,0.9753424657534246,0,0,0,1,0,0,1,0,4.392991676466224,4.63810166641024
2599,6,100,100,1,42.34308,-71.15622,2,19,3,1.0,0.6666666666666666,0.8333333333333334,0.8444444444444444,0.4547945205479452,2,4.5,5.0,5.0,5.0,5.0,4.5,5.0,1,99,0.9753424657534246,0,0,0,1,0,0,1,0,4.600985755961639,4.852792735330103
2600,5,0,9,0,42.3402,-71.14884,4,35,30,2.0,0.16666666666666666,0.5,0.6333333333333333,0.873972602739726,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,115,9.402739726027397,1,0,0,0,1,0,0,0,4.1685533434968685,4.4585207224767185
2601,6,100,88,0,42.35445,-71.06108,2,20,2,1.0,0.0,0.43333333333333335,0.6,0.8273972602739726,2,2.5,3.0,3.0,2.5,3.0,2.5,2.5,0,103,1.5890410958904109,0,0,0,1,1,0,0,0,0.3872974550661695,0.16436746394819185
2602,6,100,88,0,42.35407,-71.06119,2,25,2,1.0,0.9,0.95,0.9666666666666667,0.9041095890410958,2,3.5,3.0,4.0,5.0,5.0,4.0,4.5,0,103,1.5890410958904109,0,0,0,1,1,0,0,0,0.42558759073905544,0.1865208689289882
2603,6,100,88,0,42.35387,-71.06283,2,20,2,2.0,0.7,0.85,0.9,0.8876712328767123,3,3.67,3.67,3.33,3.67,4.0,3.67,3.67,0,102,1.5890410958904109,0,0,0,1,1,0,0,0,0.4332787998337886,0.23748655573055963
2604,6,100,88,0,42.3562,-71.06135,2,20,2,2.0,0.7,0.8,0.8111111111111111,0.42191780821917807,7,4.29,4.29,4.43,4.71,4.14,4.86,4.43,0,155,1.5890410958904109,0,0,0,1,1,0,0,0,0.20780298479999254,0.10916627203715903
2609,1,100,87,0,42.35429,-71.06118,5,28,3,3.0,0.3333333333333333,0.5333333333333333,0.6,0.20821917808219179,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,469,0.40821917808219177,0,0,1,0,1,0,0,0,0.40247833042711545,0.17518603230579402
2612,5,91,86,0,42.3817,-71.02172,2,12,1,1.0,0.0,0.3,0.5333333333333333,0.13150684931506848,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,85,4.901369863013699,0,0,0,1,0,0,1,0,3.3646542739864023,0.9771828840197421
2613,5,91,86,0,42.37962,-71.02314,2,21,1,2.0,0.0,0.3,0.5333333333333333,0.13150684931506848,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,85,4.901369863013699,0,0,0,1,0,0,1,0,3.1558057449212273,0.9335073524710943
2617,6,100,100,0,42.29321,-71.11727,12,37,10,7.0,0.13333333333333333,0.5333333333333333,0.6888888888888889,0.9232876712328767,3,5.0,5.0,4.67,5.0,5.0,4.33,4.67,1,748,1.9671232876712328,0,0,0,1,1,0,0,0,5.1556991943349315,2.2386707343955123
2618,6,100,100,0,42.29296,-71.11608,12,37,10,7.0,0.5333333333333333,0.7666666666666667,0.8444444444444444,0.9616438356164384,8,4.5,4.63,4.5,4.75,4.75,4.13,4.13,1,507,1.9671232876712328,0,0,0,1,1,0,0,0,5.144277358875632,2.2305086987107217
2620,8,100,100,0,42.38099,-71.07038,4,51,4,2.0,0.1,0.21666666666666667,0.43333333333333335,0.35342465753424657,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,266,6.523287671232877,0,0,0,1,1,0,0,0,1.5189803152304568,0.9016249572148516
2622,3,100,100,1,42.32982,-71.09757,6,36,2,3.0,0.0,0.1,0.13333333333333333,0.2136986301369863,20,4.9,4.9,4.9,5.0,4.95,4.8,4.95,1,178,4.361643835616438,0,0,0,1,1,0,0,0,1.459047070824328,0.6598455021929887
2625,4,100,100,1,42.33025,-71.09456,4,36,1,2.0,0.13333333333333333,0.26666666666666666,0.28888888888888886,0.7506849315068493,17,4.24,4.53,4.41,4.88,4.53,4.41,4.41,1,129,5.158904109589041,0,0,0,1,1,0,0,0,1.4040859640898302,0.6502036626696913
2627,3,100,100,1,42.33168,-71.09796,4,42,2,2.0,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.2328767123287671,16,4.5,4.69,4.75,4.94,5.0,4.31,4.44,1,119,4.361643835616438,0,0,0,1,1,0,0,0,1.275587322898833,0.706525409219701
2630,6,89,79,1,42.30401,-71.07127,4,24,9,1.0,0.6333333333333333,0.7333333333333333,0.8222222222222222,0.26301369863013696,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,182,6.863013698630137,0,1,0,0,1,0,0,0,3.842715570748501,1.229355146495824
2631,2,99,98,0,42.35893,-71.05395,2,35,1,1.0,0.16666666666666666,0.1,0.12222222222222222,0.33972602739726027,20,4.6,4.85,4.55,4.95,5.0,4.9,4.85,1,169,2.0,0,0,0,1,1,0,0,0,0.21336847025362748,0.26859938747566253
2635,4,100,100,0,42.33836,-71.07613,5,25,2,3.0,0.1,0.18333333333333332,0.32222222222222224,0.7808219178082192,5,4.2,4.4,4.0,4.6,4.6,4.4,4.2,0,333,5.863013698630137,0,0,0,1,1,0,0,0,1.1756864789332042,0.9290498063100099
2637,8,100,99,0,42.35182,-71.06333,2,42,1,1.0,0.7,0.7166666666666667,0.7111111111111111,0.8904109589041096,14,4.71,4.71,4.86,4.57,4.64,5.0,4.86,1,128,2.871232876712329,0,0,0,1,1,0,0,0,0.6332735830562803,0.2725290148491194
2639,5,100,99,0,42.35318,-71.06346,3,40,1,2.0,0.8,0.7833333333333333,0.8,0.4383561643835616,13,4.38,4.69,4.77,4.46,4.85,4.77,4.23,0,128,10.043835616438356,0,0,0,1,1,0,0,0,0.49760842172629555,0.29148689206945183
2643,4,100,77,1,42.2895,-71.13044,5,51,2,4.0,0.03333333333333333,0.1,0.18888888888888888,0.5013698630136987,5,5.0,5.0,5.0,4.8,5.0,5.0,4.6,0,200,5.438356164383562,0,0,0,1,1,0,0,0,5.975620903586815,3.1144861940825495
2649,2,99,98,0,42.35704,-71.05352,4,36,1,2.0,0.36666666666666664,0.6833333333333333,0.7555555555555555,0.5260273972602739,15,4.47,4.47,4.73,4.93,4.8,4.73,4.4,1,273,2.0,0,0,0,1,1,0,0,0,0.36192996837849567,0.3770472569877555
2650,2,99,98,0,42.35875,-71.05361,2,34,1,1.0,0.16666666666666666,0.2833333333333333,0.3111111111111111,0.4,8,5.0,4.88,4.88,5.0,5.0,5.0,4.88,1,170,2.0,0,0,0,1,1,0,0,0,0.22470349484480576,0.284314978627147
2651,2,99,98,0,42.35888,-71.05532,4,34,1,2.0,0.4,0.48333333333333334,0.5444444444444444,0.4657534246575342,14,4.64,4.71,4.86,4.71,4.71,4.93,4.64,1,357,2.0,0,0,0,1,1,0,0,0,0.23732468319525596,0.2203408462464815
2652,2,99,98,0,42.35745,-71.0533,5,34,1,3.0,0.0,0.4,0.4111111111111111,0.40821917808219177,26,4.31,4.35,4.5,4.85,4.88,5.0,4.46,1,331,2.0,0,0,0,1,1,0,0,0,0.32983490963916884,0.3560506998137882
2653,2,99,98,0,42.35889,-71.05337,2,35,1,1.0,0.23333333333333334,0.45,0.5222222222222223,0.4712328767123288,15,4.53,4.73,4.8,4.87,4.87,4.93,4.4,1,163,2.0,0,0,0,1,1,0,0,0,0.21704535635121458,0.29122124047385406
2654,10,100,99,1,42.3163,-71.05873,4,47,1,2.0,0.16666666666666666,0.08333333333333333,0.1111111111111111,0.4657534246575342,23,4.83,4.96,4.83,5.0,4.96,4.87,4.87,0,143,4.868493150684931,0,0,0,1,1,0,0,0,3.3698875477030463,0.7151031210559555
2655,4,100,100,0,42.27941,-71.09465,10,51,3,5.0,0.3,0.4666666666666667,0.4777777777777778,0.7972602739726027,7,5.0,4.86,5.0,4.57,4.86,4.14,4.71,1,375,1.4767123287671233,0,0,0,1,1,0,0,0,6.081669327920941,2.7419746821719237
2656,9,100,98,0,42.34059,-71.14955,2,30,15,1.0,0.6333333333333333,0.31666666666666665,0.2111111111111111,0.052054794520547946,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,35,9.172602739726027,0,0,0,1,0,0,1,0,4.210593064940925,4.498812864623768
2659,9,100,98,0,42.33967,-71.15165,2,36,15,1.0,0.43333333333333335,0.21666666666666667,0.14444444444444443,0.03561643835616438,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1,53,9.172602739726027,0,0,0,1,0,0,1,0,4.389943186815965,4.63573423160634
2664,9,100,98,0,42.33985,-71.1496,2,30,31,1.0,0.0,0.0,0.0,0.0,1,4.0,4.0,5.0,4.0,5.0,5.0,5.0,1,54,9.172602739726027,0,0,0,1,0,0,1,0,4.2338618512017225,4.509090007812044
2667,7,100,100,1,42.28224,-71.11739,3,30,3,1.0,0.03333333333333333,0.23333333333333334,0.4888888888888889,0.12054794520547946,4,4.5,4.5,5.0,5.0,5.0,4.25,4.5,0,75,6.252054794520548,0,0,0,1,1,0,0,0,6.24957585095991,3.359916969244791
2668,8,97,90,0,42.35073,-71.08544,5,32,2,2.0,0.5,0.4666666666666667,0.3111111111111111,0.6054794520547945,8,4.75,5.0,4.63,4.75,5.0,5.0,4.0,1,387,9.304109589041095,0,0,0,1,1,0,0,0,0.5955075275049623,1.0614109353925099
2670,2,99,98,0,42.35684,-71.05538,2,35,1,1.0,0.23333333333333334,0.36666666666666664,0.4222222222222222,0.4273972602739726,18,4.44,4.83,4.67,4.89,4.78,4.72,4.33,1,191,2.0,0,0,0,1,1,0,0,0,0.3754749846797091,0.32865276041901254
2671,2,99,98,0,42.34916,-71.09266,2,41,1,1.0,0.16666666666666666,0.31666666666666665,0.4888888888888889,0.4547945205479452,14,4.79,4.71,4.71,4.64,4.86,5.0,4.5,1,204,2.0,0,0,0,1,1,0,0,0,0.7202559171600218,1.3173463207871183
2672,6,63,36,0,42.34386,-71.15296,2,33,29,1.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.9452054794520548,1,2.0,3.0,3.0,4.0,1.0,4.0,2.0,0,61,1.841095890410959,0,1,0,0,0,0,1,0,4.344280727469902,4.598765841499996
2673,4,100,96,1,42.30826,-71.07815,2,34,1,1.0,0.16666666666666666,0.35,0.5111111111111111,0.873972602739726,13,4.62,4.62,4.92,5.0,5.0,4.46,4.38,0,50,3.7205479452054795,0,0,0,1,0,0,1,0,3.416634519285479,1.8513917698042737
2674,4,100,96,1,42.30672,-71.07826,2,33,1,1.0,0.3,0.31666666666666665,0.4777777777777778,0.852054794520548,19,5.0,5.0,5.0,4.95,5.0,4.79,4.95,0,51,3.7205479452054795,0,0,0,1,0,0,1,0,3.529879832766438,1.7728814041520864
2675,4,100,96,1,42.30816,-71.0779,2,33,1,1.0,0.36666666666666664,0.36666666666666664,0.5,0.8657534246575342,15,4.87,5.0,5.0,5.0,5.0,4.8,5.0,0,51,3.7205479452054795,0,0,0,1,0,0,1,0,3.426299442814129,1.8305009484894985
2676,4,100,98,1,42.34309,-71.05313,6,32,2,3.0,0.06666666666666667,0.2,0.2,0.726027397260274,5,4.6,4.6,4.6,5.0,5.0,5.0,4.6,1,300,7.6136986301369864,0,0,0,1,1,0,0,0,1.0649151294755754,0.8566198996815001
2677,5,100,100,0,42.37835,-71.02964,5,17,2,3.0,0.0,0.0,0.0,0.0,7,4.71,4.86,4.71,4.57,4.86,4.71,5.0,1,100,8.008219178082191,0,0,0,1,1,0,0,0,2.6393817157512243,0.7503399304331891
2678,4,100,100,0,42.33745,-71.07676,4,33,2,2.0,0.1,0.18333333333333332,0.32222222222222224,0.7808219178082192,2,3.0,3.5,4.5,4.5,3.0,4.5,3.0,1,280,5.863013698630137,0,0,0,1,1,0,0,0,1.2433367005450093,0.9527715709160393
2680,5,100,95,1,42.38274,-71.02198,2,27,1,1.0,0.23333333333333334,0.36666666666666664,0.5444444444444444,0.13424657534246576,30,4.9,4.9,5.0,4.97,4.93,4.87,4.87,0,50,6.317808219178082,0,0,0,1,0,0,1,0,3.400566920796083,1.0183027864550285
2681,5,100,95,1,42.38294,-71.02026,2,28,1,1.0,0.2,0.5,0.6666666666666666,0.1643835616438356,24,4.88,4.88,4.96,4.96,4.79,4.63,4.83,0,56,6.317808219178082,0,0,0,1,0,0,1,0,3.5315603842616663,1.040284570523341
2683,7,99,95,0,42.35545,-71.06088,6,18,1,3.0,0.2,0.43333333333333335,0.5,0.3561643835616438,7,4.71,4.86,4.86,5.0,5.0,4.86,4.29,1,499,0.8657534246575342,0,0,0,1,1,0,0,0,0.2905403577561577,0.08840479400523353
2684,7,99,95,0,42.35531,-71.06048,4,17,1,2.0,0.1,0.2833333333333333,0.4888888888888889,0.3698630136986301,11,4.64,4.73,4.82,4.91,4.91,4.82,4.36,1,325,0.8657534246575342,0,0,0,1,1,0,0,0,0.31181898612276415,0.09389147516638534
2687,7,99,95,0,42.35536,-71.06035,4,36,1,2.0,0.23333333333333334,0.55,0.6888888888888889,0.4246575342465753,10,4.9,4.8,5.0,5.0,4.9,5.0,4.5,0,291,0.8657534246575342,0,0,0,1,1,0,0,0,0.3083552364642664,0.09388410897170867
2688,7,99,95,0,42.35734,-71.06243,4,17,1,2.0,0.2,0.3333333333333333,0.3111111111111111,0.7671232876712328,19,4.68,4.89,4.89,4.95,5.0,4.84,4.58,1,361,0.8657534246575342,0,0,0,1,1,0,0,0,0.11731372390054062,0.2208734192244331
2694,2,100,97,0,42.31768,-71.08935,2,21,2,1.0,0.8,0.9,0.9333333333333333,0.4767123287671233,10,4.8,4.7,4.7,4.8,4.8,4.7,4.6,1,55,0.3178082191780822,0,0,0,1,0,0,1,0,2.444684275751813,1.2297844625332772
2695,2,99,98,0,42.35131,-71.06531,1,37,5,1.0,0.7,0.85,0.8888888888888888,0.9671232876712329,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,129,2.0,0,0,0,1,1,0,0,0,0.6881605857404155,0.34512467725885193
2696,5,100,97,1,42.31328,-71.06485,15,54,2,8.0,0.6,0.75,0.8,0.4301369863013699,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,520,1.4356164383561645,0,0,0,1,1,0,0,0,3.36516711809512,1.1828607725136464
2700,7,100,100,1,42.3025,-71.06311,16,46,2,10.0,0.4666666666666667,0.5,0.5777777777777777,0.8273972602739726,9,4.89,4.89,5.0,5.0,5.0,4.67,4.78,1,463,4.816438356164384,0,0,0,1,1,0,0,0,4.175994871263056,0.8778729596829659
2705,2,100,97,0,42.31758,-71.09133,2,25,2,1.0,0.7,0.85,0.9,0.4684931506849315,7,4.29,4.29,4.57,4.29,4.29,3.57,4.14,1,54,0.3178082191780822,0,0,0,1,0,0,1,0,2.4330275198704236,1.1152061072820214
2706,2,100,97,0,42.31573,-71.09141,2,22,2,1.0,0.5,0.45,0.6333333333333333,0.40273972602739727,7,4.71,4.71,4.71,4.71,4.86,4.43,4.29,1,50,0.3178082191780822,0,0,0,1,0,0,1,0,2.5871878810846654,1.1703340672627998
2707,2,100,97,0,42.31596,-71.09135,3,20,2,2.0,0.9,0.95,0.9666666666666667,0.4849315068493151,4,5.0,5.0,5.0,5.0,4.5,4.75,4.5,1,54,0.3178082191780822,0,0,0,1,0,0,1,0,2.5679673152009546,1.1691123121568299
2709,2,100,97,0,42.31583,-71.08992,2,21,2,1.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.4383561643835616,3,2.67,3.0,3.67,3.33,3.0,1.67,2.67,1,54,0.3178082191780822,0,0,0,1,0,0,1,0,2.5914070452581512,1.2714693599637301
2710,4,100,84,1,42.2795,-71.07117,2,32,1,1.0,0.0,0.0,0.1,0.7780821917808219,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,70,2.6054794520547944,0,0,0,1,0,0,1,0,6.077022521483019,1.554313094590873
2711,4,100,84,1,42.28085,-71.07316,2,32,1,0.0,0.36666666666666664,0.6833333333333333,0.7888888888888889,0.947945205479452,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,60,2.6054794520547944,0,0,0,1,0,0,1,0,5.91908081334416,1.5064940355574132
2712,4,100,84,1,42.28096,-71.07093,2,29,1,0.0,0.26666666666666666,0.6333333333333333,0.7555555555555555,0.9397260273972603,6,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1,60,2.6054794520547944,0,0,0,1,0,0,1,0,5.935838121291775,1.4155751012818958
2714,4,100,84,1,42.28075,-71.07109,2,29,1,0.0,0.0,0.15,0.43333333333333335,0.8602739726027397,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,60,2.6054794520547944,0,0,0,1,0,0,1,0,5.954382554416982,1.4392685379160624
2715,4,100,100,1,42.34812,-71.13601,4,46,2,3.0,0.16666666666666666,0.2833333333333333,0.5222222222222223,0.12876712328767123,11,4.91,5.0,4.91,5.0,5.0,5.0,4.91,0,200,6.545205479452055,0,0,0,1,1,0,0,0,3.075661715199716,3.341348033009782
2719,3,100,100,0,42.3793,-71.03235,5,28,2,3.0,0.0,0.15,0.1,0.024657534246575342,10,4.2,4.6,4.4,4.9,4.9,3.9,4.1,0,100,2.1616438356164385,0,0,0,1,1,0,0,0,2.4986690956364948,0.8423815995444243
2721,7,93,77,0,42.32232,-71.10396,4,46,2,1.0,0.23333333333333334,0.26666666666666666,0.4111111111111111,0.10136986301369863,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,107,6.241095890410959,0,0,1,0,1,0,0,0,2.225651853021516,0.6688656859639037
2722,6,100,95,0,42.35891,-71.06615,3,17,1,1.0,0.0,0.016666666666666666,0.044444444444444446,0.6410958904109589,8,4.63,4.88,4.75,4.88,5.0,5.0,4.75,0,133,3.578082191780822,0,0,0,1,1,0,0,0,0.14430741161965335,0.4430565212848437
2723,1,99,99,1,42.34952,-71.08893,2,38,1,1.0,0.5666666666666667,0.7166666666666667,0.8111111111111111,0.4246575342465753,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,190,1.4575342465753425,0,0,0,1,1,0,0,0,0.774825664145516,1.1594046859408478
2724,1,99,99,1,42.3494,-71.09013,2,35,1,1.0,0.7,0.65,0.7222222222222222,0.4,7,4.86,5.0,5.0,5.0,5.0,5.0,5.0,1,195,1.4575342465753425,0,0,0,1,1,0,0,0,0.759191541626004,1.2034963467006523
2725,8,100,99,0,42.35121,-71.06491,6,41,1,2.0,0.43333333333333335,0.48333333333333334,0.5888888888888889,0.8684931506849315,4,3.75,3.25,4.25,4.0,3.0,4.25,3.5,1,235,2.871232876712329,0,0,0,1,1,0,0,0,0.6989502211914086,0.3327267969027742
2726,7,100,92,1,42.36609,-71.05423,3,47,1,2.0,0.5333333333333333,0.7166666666666667,0.7666666666666667,0.32602739726027397,24,4.83,4.79,4.79,4.92,4.92,5.0,4.75,0,157,8.810958904109588,0,0,0,1,1,0,0,0,0.530044654771997,0.5787632945385416
2728,6,100,99,0,42.2986,-71.06144,10,39,2,6.0,0.7,0.85,0.8777777777777778,0.9643835616438357,9,4.67,4.67,4.33,5.0,5.0,4.89,4.67,1,425,5.978082191780822,0,0,0,1,1,0,0,0,4.536931484287835,0.8034819830240183
2733,6,100,99,0,42.29928,-71.0609,10,40,2,5.0,0.5666666666666667,0.75,0.7666666666666667,0.9287671232876712,7,4.71,5.0,4.86,5.0,5.0,4.71,4.57,1,476,5.978082191780822,0,0,0,1,1,0,0,0,4.4998815812938115,0.8021204509073588
2734,2,99,98,0,42.35144,-71.0673,4,20,1,2.0,0.06666666666666667,0.5333333333333333,0.6555555555555556,0.8849315068493151,8,4.88,4.75,4.88,5.0,5.0,5.0,4.88,0,190,2.0,0,0,0,1,1,0,0,0,0.6564454655237444,0.4491796473031576
2735,6,100,92,0,42.31326,-71.04995,2,33,2,1.0,0.2,0.1,0.06666666666666667,0.01643835616438356,8,4.75,4.88,5.0,5.0,4.75,4.63,4.75,0,185,5.441095890410959,0,0,0,1,1,0,0,0,3.7032998502058616,0.6949175946638019
2737,2,100,52,0,42.29522,-71.06761,11,37,1,7.0,0.4,0.65,0.7333333333333333,0.8684931506849315,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,593,3.1726027397260275,0,0,0,1,1,0,0,0,4.655261198056192,0.7286397126319016
2738,6,89,100,0,42.37676,-71.03074,6,27,1,3.0,0.6333333333333333,0.7666666666666667,0.8222222222222222,0.6821917808219178,9,3.78,4.33,4.33,4.44,3.89,4.33,3.89,1,162,2.791780821917808,0,0,0,1,1,0,0,0,2.473775688601513,0.702771146077825
2744,6,100,100,0,42.31664,-71.05561,16,37,10,8.0,0.4666666666666667,0.6833333333333333,0.7111111111111111,0.9205479452054794,2,5.0,5.0,5.0,3.0,3.5,4.0,5.0,1,528,1.5643835616438355,0,0,0,1,1,0,0,0,3.420282813656261,0.549164963678831
2745,6,100,100,0,42.31649,-71.05658,12,34,1,7.0,0.43333333333333335,0.55,0.6111111111111112,0.810958904109589,6,4.33,4.67,4.83,4.83,4.5,4.33,4.5,1,558,1.5643835616438355,0,0,0,1,1,0,0,0,3.4122990731788607,0.5954398255690273
2746,6,100,100,0,42.31431,-71.05504,9,37,1,6.0,0.5666666666666667,0.6,0.5888888888888889,0.8054794520547945,2,4.0,3.5,4.5,4.0,5.0,4.0,3.0,1,228,1.5643835616438355,0,0,0,1,1,0,0,0,3.576069415180571,0.6216107536157475
2748,6,100,100,0,42.30877,-71.10155,9,35,10,6.0,0.6333333333333333,0.8166666666666667,0.8777777777777778,0.9698630136986301,1,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1,515,1.9671232876712328,0,0,0,1,1,0,0,0,3.2748063162509,0.9200942469862201
2749,6,100,100,0,42.30825,-71.10375,8,34,28,4.0,0.26666666666666666,0.4166666666666667,0.6,0.8958904109589041,4,4.25,4.5,4.75,5.0,4.0,4.25,4.5,1,335,1.9671232876712328,0,0,0,1,1,0,0,0,3.3627489537859705,0.8527804173169089
2750,6,100,100,0,42.30912,-71.1038,7,36,10,4.0,0.06666666666666667,0.3333333333333333,0.4111111111111111,0.8493150684931506,8,4.5,4.38,4.75,4.88,4.38,4.5,4.0,1,207,1.9671232876712328,0,0,0,1,1,0,0,0,3.2830474072049642,0.8234150077856066
2752,5,100,100,1,42.35121,-71.04698,2,54,2,2.0,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.010958904109589041,11,5.0,5.0,4.91,4.91,5.0,5.0,5.0,1,154,3.5397260273972604,0,0,0,1,1,0,0,0,0.36745690955930443,0.9470885069810654
2753,4,100,90,0,42.35417,-71.06165,3,20,2,1.0,0.3333333333333333,0.36666666666666664,0.24444444444444444,0.27945205479452057,2,4.0,4.5,5.0,5.0,5.0,5.0,4.5,0,163,1.4575342465753425,0,0,0,1,1,0,0,0,0.4101482010410171,0.19264691599895514
2754,8,100,99,0,42.3362,-71.06898,6,42,1,3.0,0.2,0.35,0.5,0.7452054794520548,7,4.57,4.71,4.71,4.86,4.14,4.71,5.0,1,222,2.871232876712329,0,0,0,1,1,0,0,0,1.6597923253020541,1.2207780480033357
2777,3,100,84,0,42.34957,-71.06841,1,19,3,1.0,0.0,0.18333333333333332,0.12222222222222222,0.030136986301369864,5,4.0,4.4,4.2,5.0,5.0,4.8,4.0,0,100,1.915068493150685,0,0,1,0,0,0,1,0,0.7413921302738132,0.5199944693986375
2779,6,100,86,0,42.34768,-71.07033,3,23,3,2.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.4191780821917808,4,4.25,3.75,5.0,4.5,4.75,4.5,4.0,0,87,2.389041095890411,0,0,1,0,1,0,0,0,0.71419021396978,0.589191004068968
2784,3,88,50,0,42.337341,-71.07003,2,50,29,1.0,0.0,0.0,0.0,0.19726027397260273,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,90,5.843835616438356,0,0,1,0,0,0,1,0,1.510379598873473,1.2184854421368396
2785,6,98,85,1,42.3356,-71.04412,12,32,3,6.0,0.5,0.6666666666666666,0.6888888888888889,0.38082191780821917,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,321,4.065753424657534,0,0,0,1,1,0,0,0,1.912081979631327,1.4082457562091812
2786,7,100,97,0,42.38149,-71.02868,6,20,2,3.0,0.7666666666666667,0.8833333333333333,0.9222222222222223,0.9808219178082191,1,4.0,5.0,5.0,5.0,5.0,3.0,4.0,0,160,2.043835616438356,0,0,0,1,1,0,0,0,2.869740373162339,0.9553677899709114
2789,6,100,100,1,42.34313,-71.15594,2,25,5,0.0,0.7,0.75,0.7777777777777778,0.1917808219178082,4,5.0,5.0,5.0,4.75,5.0,4.75,4.75,1,80,0.9753424657534246,0,0,0,1,0,0,1,0,4.579424234128812,4.83165376548409
2790,6,100,100,1,42.34488,-71.15442,2,22,5,1.0,0.3,0.36666666666666664,0.5777777777777777,0.14246575342465753,2,4.5,4.5,4.5,5.0,4.5,4.5,4.5,1,71,0.9753424657534246,0,0,0,1,0,0,1,0,4.405311368877078,4.649218320905735
2793,8,68,96,0,42.34989,-71.04403,1,21,1,3.0,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028,1,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,528,4.67945205479452,0,0,1,0,1,0,0,0,0.6035872022440739,1.1695536616811097
2794,8,100,99,0,42.35283,-71.06377,3,43,1,1.0,0.5666666666666667,0.55,0.5666666666666667,0.8602739726027397,8,4.75,4.63,4.75,4.75,4.63,5.0,4.38,1,145,2.871232876712329,0,0,0,1,1,0,0,0,0.5329218279891531,0.29432091614600525
2796,4,100,98,1,42.33739,-71.05404,2,25,1,1.0,0.0,0.2,0.34444444444444444,0.5342465753424658,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,99,7.6136986301369864,0,0,0,1,0,0,1,0,1.6872919201137422,0.9779764988219515
2797,7,100,99,0,42.36188,-71.04855,6,8,1,3.0,0.2,0.38333333333333336,0.5444444444444444,0.8876712328767123,3,5.0,5.0,4.67,4.67,5.0,5.0,4.67,1,245,4.619178082191781,0,0,0,1,1,0,0,0,0.4749772752959661,0.6659687968993083
2799,8,68,96,0,42.34972,-71.04574,7,32,1,5.0,0.0,0.15,0.3888888888888889,0.8328767123287671,5,4.8,4.6,5.0,4.6,5.0,4.8,4.8,0,699,4.67945205479452,0,0,1,0,1,0,0,0,0.505867535938792,1.0796660043551376
2800,4,90,85,1,42.35308,-71.16926,2,11,1,2.0,0.9333333333333333,0.95,0.9666666666666667,0.9917808219178083,3,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0,99,8.772602739726027,0,1,0,0,0,0,1,0,5.176224506114545,5.171864742934657
